CreditScore,DTIRatio,Income,MonthsEmployed,Education,EmploymentType,LoanPurpose,ActualDefault,PredictedPD,LR_RiskDecile,Approved
690,0.42,16041,20,High School,Full-time,Other,0,0.19428830030607477,10,0
745,0.72,99769,85,Bachelor's,Unemployed,Business,0,0.09686210092615734,5,1
546,0.15,99612,17,High School,Unemployed,Business,0,0.17260594319859562,9,0
572,0.48,139214,92,PhD,Part-time,Home,0,0.04372013225434242,1,1
637,0.72,146863,72,High School,Full-time,Home,0,0.048283890325267774,1,1
446,0.73,105427,21,Bachelor's,Unemployed,Business,0,0.18341653528942917,9,0
478,0.61,66410,36,High School,Unemployed,Other,0,0.2045492702656667,10,0
809,0.66,29067,108,Master's,Full-time,Other,0,0.0745073570530557,3,1
811,0.41,76973,53,PhD,Self-employed,Other,0,0.09089134579129218,4,1
453,0.74,72486,74,Master's,Self-employed,Auto,0,0.11340817016936446,6,1
445,0.51,71760,89,Master's,Self-employed,Other,0,0.0944795307738219,4,1
329,0.57,90021,70,Master's,Unemployed,Other,0,0.12451704356324955,7,1
640,0.7,107850,80,Bachelor's,Self-employed,Auto,0,0.08085256029847296,3,1
642,0.4,84615,52,Master's,Part-time,Home,0,0.08958949952634028,4,1
641,0.65,55665,66,PhD,Unemployed,Education,0,0.13465419472975393,7,1
337,0.82,138864,77,High School,Unemployed,Education,0,0.10453804850052781,5,1
692,0.73,78156,53,High School,Part-time,Other,1,0.13308098110119004,7,1
401,0.46,137493,68,High School,Self-employed,Other,0,0.08306679481437111,3,1
433,0.84,25854,103,Master's,Self-employed,Auto,0,0.13082612684352624,7,1
326,0.6,110156,41,High School,Part-time,Education,0,0.1418602991942927,8,1
393,0.38,58500,86,High School,Full-time,Home,0,0.09000573060037115,4,1
807,0.15,112884,89,Master's,Full-time,Auto,0,0.040659613893983086,1,1
755,0.82,26847,41,Bachelor's,Self-employed,Other,1,0.18475707472863653,9,0
349,0.86,69456,1,Master's,Unemployed,Auto,0,0.2532056696949403,10,0
404,0.48,51343,11,Bachelor's,Full-time,Home,0,0.162059746528323,9,0
418,0.88,90540,78,PhD,Unemployed,Auto,0,0.11699263579399864,6,1
763,0.81,31724,77,Bachelor's,Self-employed,Business,0,0.14380687136434933,8,1
386,0.2,109292,35,Bachelor's,Unemployed,Education,0,0.1390725281574423,8,1
619,0.48,28882,41,High School,Part-time,Business,1,0.21156088328629583,10,0
475,0.43,93409,10,Bachelor's,Part-time,Home,0,0.14443222191023494,8,1
342,0.65,28284,74,PhD,Part-time,Education,1,0.1608842678864223,9,0
551,0.66,29105,83,PhD,Self-employed,Business,0,0.13506603923329516,7,1
756,0.13,110732,7,PhD,Unemployed,Business,0,0.12485131011130012,7,1
541,0.62,58701,104,PhD,Unemployed,Other,0,0.10240558662219502,5,1
728,0.39,116681,52,Master's,Part-time,Auto,0,0.07761611693492532,3,1
368,0.32,104262,80,High School,Part-time,Auto,0,0.09950531163196992,5,1
555,0.59,137973,57,Bachelor's,Unemployed,Education,1,0.09448629733592061,4,1
719,0.16,80030,0,High School,Unemployed,Home,0,0.16832944660308005,9,0
743,0.7,72093,97,PhD,Unemployed,Business,0,0.09402628708361302,4,1
375,0.8,113060,84,PhD,Full-time,Education,0,0.06461085806925168,2,1
419,0.25,127258,0,PhD,Unemployed,Business,1,0.14828448954784293,8,1
838,0.42,64442,19,Bachelor's,Part-time,Auto,0,0.152660407701735,8,1
641,0.25,148335,50,Master's,Unemployed,Business,0,0.0768404104333564,3,1
649,0.18,71903,77,High School,Part-time,Auto,0,0.1043285698002119,5,1
797,0.12,104824,70,Bachelor's,Part-time,Other,1,0.07102920067627581,2,1
828,0.22,26513,42,Bachelor's,Full-time,Education,0,0.12668076510702433,7,1
647,0.82,55598,35,Bachelor's,Unemployed,Education,0,0.1991334690422124,10,0
399,0.86,107330,98,High School,Full-time,Auto,1,0.07465852288213791,3,1
587,0.16,144786,46,Bachelor's,Part-time,Other,0,0.07429218537509297,3,1
733,0.46,127325,0,PhD,Part-time,Auto,1,0.10747887732037631,6,1
668,0.34,84783,59,Master's,Unemployed,Home,0,0.09400476446966437,4,1
764,0.41,37680,53,Master's,Part-time,Other,0,0.13284016401074103,7,1
551,0.29,55415,96,PhD,Full-time,Home,0,0.060629274851673944,2,1
530,0.86,82110,90,Master's,Part-time,Home,0,0.08108366667500706,3,1
561,0.29,23408,28,PhD,Full-time,Auto,0,0.15301050119031964,8,1
638,0.42,31409,32,High School,Unemployed,Other,0,0.2307061761328962,10,0
718,0.62,101883,14,High School,Full-time,Business,0,0.1235853750639689,7,1
630,0.61,112962,93,Bachelor's,Unemployed,Home,0,0.07009076503778171,2,1
407,0.44,110425,16,Bachelor's,Full-time,Education,0,0.11689460719786286,6,1
511,0.76,131951,25,Master's,Unemployed,Education,0,0.12401552881147142,7,1
598,0.24,67700,2,Bachelor's,Part-time,Other,0,0.1844340704684615,9,0
611,0.51,51171,69,Master's,Part-time,Home,0,0.1047696116984478,5,1
679,0.65,112708,110,Bachelor's,Self-employed,Business,0,0.06151512731871364,2,1
808,0.62,53929,0,Bachelor's,Full-time,Education,1,0.16119677004575864,9,0
302,0.49,65903,2,Master's,Part-time,Home,0,0.18928375293052627,10,0
617,0.11,104516,45,Master's,Self-employed,Education,0,0.08618803922923053,4,1
600,0.88,130645,100,PhD,Part-time,Business,0,0.05901805926593287,2,1
631,0.51,85371,28,Master's,Unemployed,Other,0,0.14603363578775308,8,1
349,0.16,87973,79,Bachelor's,Self-employed,Auto,0,0.09880400146673615,5,1
325,0.15,43182,85,Master's,Self-employed,Home,0,0.1031059773977612,5,1
596,0.53,133084,46,Bachelor's,Part-time,Auto,0,0.09009700329080583,4,1
749,0.11,124623,67,Bachelor's,Full-time,Other,0,0.05040571713724176,1,1
661,0.5,18727,100,PhD,Unemployed,Education,0,0.12774722243353845,7,1
728,0.76,129015,80,High School,Unemployed,Education,0,0.08423061702651745,4,1
323,0.9,52029,115,Master's,Part-time,Home,0,0.09536825813014548,5,1
589,0.7,34855,13,Master's,Part-time,Auto,1,0.21854710126588897,10,0
846,0.29,110637,63,Bachelor's,Self-employed,Education,0,0.0710039046737759,2,1
648,0.21,108139,100,Bachelor's,Part-time,Other,0,0.060888378715262134,2,1
697,0.77,148270,96,Bachelor's,Part-time,Business,0,0.05572623995383812,1,1
829,0.17,120332,31,Bachelor's,Self-employed,Business,0,0.089214931745113,4,1
326,0.64,134253,27,High School,Part-time,Other,0,0.1339274844551514,7,1
584,0.16,127142,107,High School,Unemployed,Auto,1,0.06443421963673797,2,1
820,0.54,51908,57,Bachelor's,Unemployed,Business,0,0.1548619733306014,8,1
496,0.83,105383,82,High School,Self-employed,Auto,0,0.09878054757984965,5,1
340,0.57,143242,89,Master's,Full-time,Home,0,0.04199164207949427,1,1
627,0.89,109393,59,Bachelor's,Self-employed,Business,0,0.10559494395764858,5,1
799,0.43,58306,16,Master's,Full-time,Other,0,0.11990719518077511,6,1
429,0.12,49508,26,PhD,Unemployed,Auto,0,0.1903450826934187,10,0
324,0.59,63713,47,Bachelor's,Self-employed,Auto,0,0.16992051190313268,9,0
635,0.19,138395,63,Master's,Full-time,Business,0,0.04981321367545925,1,1
563,0.62,146822,25,PhD,Self-employed,Auto,0,0.08539673241283634,4,1
508,0.8,62340,86,Master's,Part-time,Education,0,0.11174732043095223,6,1
752,0.59,49323,96,Bachelor's,Full-time,Education,0,0.08018476378084581,3,1
339,0.74,138519,112,Bachelor's,Full-time,Auto,0,0.04889639660358279,1,1
748,0.82,83232,36,Master's,Self-employed,Business,0,0.12645074889266045,7,1
681,0.43,141427,17,High School,Self-employed,Business,1,0.10795345573183711,6,1
719,0.76,55031,45,PhD,Part-time,Home,0,0.11890148547494736,6,1
421,0.21,135103,68,High School,Part-time,Home,0,0.07026138431251484,2,1
663,0.54,40213,63,Bachelor's,Self-employed,Education,0,0.14206428979605012,8,1
656,0.26,98591,104,Master's,Unemployed,Home,1,0.05759256975806255,1,1
836,0.57,58359,0,Bachelor's,Unemployed,Other,0,0.21201281789638413,10,0
457,0.58,117066,66,Master's,Full-time,Home,1,0.057978066722772385,1,1
568,0.75,58930,107,Master's,Part-time,Business,0,0.09740936843467038,5,1
493,0.16,45226,13,Master's,Self-employed,Education,0,0.1837607321535447,9,0
707,0.75,76852,30,High School,Self-employed,Business,0,0.16393341400942482,9,0
415,0.72,41764,20,PhD,Self-employed,Other,0,0.2051709277833662,10,0
456,0.54,16992,13,PhD,Self-employed,Other,0,0.2367668478628392,10,0
848,0.74,104519,107,PhD,Unemployed,Auto,0,0.06086044219133929,2,1
306,0.5,89022,102,Master's,Unemployed,Home,0,0.08434038506241638,4,1
822,0.31,48358,78,PhD,Part-time,Business,0,0.09779229270672063,5,1
401,0.23,79853,49,Bachelor's,Full-time,Education,0,0.1067316779522185,5,1
369,0.11,103212,95,Bachelor's,Unemployed,Home,0,0.07699515176016605,3,1
790,0.7,20168,0,Bachelor's,Unemployed,Education,0,0.28390425878234243,10,0
826,0.39,25970,49,Bachelor's,Self-employed,Education,0,0.1525721483799294,8,1
527,0.81,94475,70,Bachelor's,Full-time,Business,0,0.09192009384434113,4,1
429,0.84,83980,15,PhD,Part-time,Business,0,0.17938681646539836,9,0
783,0.53,132930,111,High School,Full-time,Business,1,0.04106867148696508,1,1
652,0.41,102326,72,PhD,Part-time,Other,0,0.0737812072736174,3,1
722,0.6,38513,96,Bachelor's,Full-time,Business,0,0.09408559251658274,4,1
728,0.21,107446,41,High School,Part-time,Home,0,0.08853166307377033,4,1
403,0.4,54663,10,Master's,Self-employed,Other,0,0.19522220697117004,10,0
453,0.67,67785,88,Bachelor's,Full-time,Home,0,0.0797718393474458,3,1
765,0.39,21750,36,Master's,Part-time,Auto,0,0.16999514266677698,9,0
781,0.9,32597,98,High School,Self-employed,Education,0,0.12459718393855243,7,1
555,0.52,15788,25,PhD,Full-time,Auto,0,0.1747651396553801,9,0
605,0.84,69243,67,High School,Part-time,Education,1,0.13863013566426818,8,1
706,0.3,132696,65,Master's,Unemployed,Home,0,0.06023736128412563,2,1
513,0.57,85402,71,Bachelor's,Part-time,Business,1,0.11681308035760632,6,1
425,0.21,138104,83,Master's,Full-time,Business,0,0.04871950077312496,1,1
719,0.81,131044,44,High School,Part-time,Auto,1,0.09933348423028665,5,1
718,0.27,123422,15,High School,Full-time,Education,0,0.09057644550685205,4,1
447,0.22,107194,56,Bachelor's,Full-time,Business,0,0.08458797409462715,4,1
335,0.47,145441,46,Bachelor's,Unemployed,Business,0,0.11515569154616241,6,1
441,0.19,100811,5,Bachelor's,Part-time,Education,0,0.15715502578089882,9,0
461,0.85,57002,14,Bachelor's,Self-employed,Home,0,0.19376771640816556,10,0
671,0.31,78534,65,Master's,Full-time,Business,0,0.07798054321496707,3,1
644,0.19,79934,31,Bachelor's,Part-time,Auto,0,0.13273708119465258,7,1
465,0.16,47716,42,High School,Full-time,Other,0,0.14265426900263872,8,1
370,0.52,96326,58,Bachelor's,Self-employed,Other,0,0.11738122068545405,6,1
776,0.56,136864,78,Master's,Part-time,Business,0,0.05724131671394823,1,1
731,0.42,132131,7,Master's,Self-employed,Education,0,0.0964693826516613,5,1
686,0.51,45529,102,High School,Full-time,Home,0,0.07449509602012296,3,1
692,0.14,35850,91,Master's,Part-time,Education,0,0.09792170021399671,5,1
716,0.17,40132,24,High School,Part-time,Education,0,0.18615724512140067,9,0
367,0.28,25037,26,PhD,Unemployed,Education,1,0.23738161710742645,10,0
361,0.62,41969,33,Bachelor's,Self-employed,Business,0,0.22339009266391743,10,0
340,0.82,45430,107,High School,Self-employed,Home,0,0.11840500200722297,6,1
369,0.86,29006,80,High School,Self-employed,Business,0,0.19491960222174984,10,0
833,0.59,147699,48,Master's,Full-time,Auto,0,0.04881321511205009,1,1
493,0.39,52874,105,High School,Unemployed,Education,0,0.12660107243280613,7,1
486,0.76,141916,57,High School,Full-time,Business,0,0.07825910909606566,3,1
389,0.54,78529,69,Bachelor's,Part-time,Business,0,0.133462189139085,7,1
369,0.86,55255,43,Bachelor's,Self-employed,Home,0,0.16750239124330205,9,0
548,0.12,108481,57,High School,Self-employed,Auto,0,0.09514146827579816,5,1
677,0.66,81052,117,Master's,Full-time,Auto,0,0.05141506531006872,1,1
628,0.41,41648,5,PhD,Self-employed,Auto,1,0.19117736813218345,10,0
764,0.58,97653,81,Bachelor's,Part-time,Business,1,0.08428900883374771,4,1
334,0.33,148899,90,Master's,Full-time,Other,0,0.043335387176445014,1,1
389,0.75,67672,118,PhD,Full-time,Other,1,0.0666740815104424,2,1
312,0.61,136387,88,PhD,Full-time,Business,0,0.05493238308548265,1,1
809,0.8,20856,94,High School,Self-employed,Other,1,0.13308183277036353,7,1
790,0.35,77674,22,High School,Part-time,Business,1,0.15447887964958582,8,1
464,0.51,20137,77,Bachelor's,Part-time,Auto,1,0.17025570770369175,9,0
682,0.46,123368,2,High School,Full-time,Business,0,0.11436035531974185,6,1
831,0.28,75450,99,PhD,Full-time,Other,0,0.048462255956348205,1,1
666,0.35,147789,88,High School,Full-time,Other,0,0.04286983343288006,1,1
662,0.54,138376,105,High School,Unemployed,Education,0,0.06281464358279518,2,1
825,0.39,103671,51,Master's,Unemployed,Education,0,0.09246513296456477,4,1
806,0.34,148012,119,PhD,Unemployed,Auto,0,0.03616845509999527,1,1
616,0.49,74066,112,PhD,Self-employed,Auto,0,0.06711547755431076,2,1
748,0.39,132956,64,Bachelor's,Part-time,Auto,0,0.06790953228735791,2,1
739,0.51,93002,33,High School,Unemployed,Other,0,0.14684871097485439,8,1
407,0.71,50295,23,Bachelor's,Part-time,Business,0,0.2326453159622103,10,0
346,0.82,141173,8,Bachelor's,Part-time,Other,0,0.14247118631607486,8,1
318,0.82,118350,83,High School,Unemployed,Business,0,0.12368461199583693,7,1
837,0.4,48260,39,Bachelor's,Self-employed,Auto,0,0.14142159324368486,8,1
700,0.45,30624,72,High School,Unemployed,Business,0,0.17945118616838812,9,0
496,0.63,38288,94,High School,Self-employed,Home,0,0.1194962533867149,6,1
697,0.59,92361,31,PhD,Part-time,Other,0,0.11282446360743482,6,1
794,0.47,36873,4,High School,Part-time,Home,0,0.19807470012318204,10,0
756,0.5,18738,109,Bachelor's,Full-time,Business,0,0.09341325759824229,4,1
724,0.47,48958,109,High School,Part-time,Education,0,0.09735840255847567,5,1
616,0.35,23890,38,Bachelor's,Unemployed,Auto,0,0.2199968080633951,10,0
561,0.34,118256,3,PhD,Full-time,Auto,0,0.09578594225297914,5,1
331,0.46,124049,80,High School,Unemployed,Home,0,0.0900644567474158,4,1
841,0.16,41093,74,PhD,Self-employed,Home,0,0.07988935231886958,3,1
758,0.42,124540,14,High School,Unemployed,Business,0,0.1400673964492222,8,1
684,0.53,24782,113,Bachelor's,Unemployed,Home,0,0.10836341126095678,6,1
331,0.27,75287,37,High School,Unemployed,Education,0,0.1937036046787569,10,0
702,0.32,63242,81,Master's,Self-employed,Education,0,0.08732194589956274,4,1
623,0.48,57207,69,Master's,Unemployed,Education,0,0.13019437927291974,7,1
727,0.31,21374,76,High School,Self-employed,Other,0,0.14184635389240077,8,1
496,0.4,38135,6,Bachelor's,Self-employed,Auto,1,0.23387460980595307,10,0
601,0.13,57112,78,Bachelor's,Self-employed,Education,0,0.10490465398605797,5,1
578,0.57,60576,45,High School,Part-time,Education,0,0.1655040303968746,9,0
688,0.6,139156,56,PhD,Self-employed,Education,0,0.06372135990898149,2,1
754,0.3,17366,74,Master's,Full-time,Auto,0,0.1025249438146717,5,1
465,0.79,144405,60,Master's,Unemployed,Other,0,0.08820007740718533,4,1
733,0.78,109204,0,Master's,Full-time,Education,0,0.1080992657375504,6,1
301,0.18,141691,19,PhD,Unemployed,Business,1,0.12209800566204562,7,1
759,0.51,118284,102,Master's,Full-time,Education,0,0.039461625944371415,1,1
509,0.3,127517,79,Bachelor's,Part-time,Other,0,0.07028395221802658,2,1
637,0.19,138884,110,High School,Self-employed,Business,0,0.049225568054011994,1,1
594,0.15,92317,15,High School,Self-employed,Education,0,0.1447076116247616,8,1
408,0.66,61265,49,Bachelor's,Part-time,Education,0,0.1688923575435924,9,0
666,0.52,45878,88,Bachelor's,Unemployed,Other,0,0.1308590330098533,7,1
590,0.51,50155,24,PhD,Part-time,Home,0,0.14723738238034084,8,1
425,0.4,53493,91,Bachelor's,Unemployed,Home,0,0.11922430808747907,6,1
720,0.69,120717,5,High School,Full-time,Home,0,0.09656238754873954,5,1
567,0.21,131182,40,Bachelor's,Unemployed,Auto,1,0.10319182076049174,5,1
381,0.65,22687,79,Bachelor's,Self-employed,Business,0,0.18152748119324325,9,0
607,0.43,92448,39,Bachelor's,Part-time,Home,0,0.10686143831800445,5,1
755,0.15,146563,11,High School,Unemployed,Other,0,0.1078454261788359,6,1
558,0.77,127340,68,Master's,Self-employed,Home,0,0.0640574436038281,2,1
721,0.26,43077,85,Master's,Unemployed,Business,1,0.11962094013604348,6,1
511,0.86,81648,24,High School,Full-time,Auto,0,0.1512264820544809,8,1
362,0.83,58444,43,PhD,Self-employed,Home,0,0.14437371842705124,8,1
848,0.36,79587,18,Bachelor's,Self-employed,Business,0,0.1377202250038573,8,1
391,0.58,45266,80,Bachelor's,Unemployed,Business,0,0.1771197853338132,9,0
815,0.46,129300,70,Bachelor's,Unemployed,Auto,0,0.07462256519414322,3,1
641,0.18,93259,37,PhD,Unemployed,Auto,0,0.11570112194121528,6,1
439,0.64,96045,72,High School,Unemployed,Other,1,0.13178729796571398,7,1
550,0.84,30010,5,Bachelor's,Part-time,Business,0,0.2828167172544035,10,0
719,0.52,67408,90,Bachelor's,Unemployed,Other,0,0.10681833044744506,5,1
837,0.62,18557,70,PhD,Full-time,Home,0,0.08995230919927825,4,1
724,0.23,119073,53,PhD,Self-employed,Other,0,0.06686724720241329,2,1
415,0.54,31936,31,PhD,Full-time,Education,0,0.16232132945155317,9,0
817,0.33,44982,45,Bachelor's,Full-time,Education,0,0.11219752345075218,6,1
468,0.26,139532,80,Bachelor's,Part-time,Business,0,0.06906607719976195,2,1
812,0.6,48142,69,PhD,Unemployed,Business,0,0.1304239381802822,7,1
448,0.1,118097,36,High School,Self-employed,Home,0,0.09569914387181461,5,1
638,0.42,93998,76,Bachelor's,Unemployed,Other,0,0.10096332139086446,5,1
447,0.84,92946,7,Bachelor's,Self-employed,Auto,0,0.18528092846862995,9,0
506,0.14,44905,41,PhD,Self-employed,Education,0,0.1430227800069471,8,1
786,0.42,72148,42,Bachelor's,Part-time,Home,0,0.1077994563376305,6,1
549,0.26,78412,52,Master's,Part-time,Other,0,0.1100164464604473,6,1
428,0.44,96251,71,PhD,Part-time,Auto,1,0.09190559374510154,4,1
437,0.9,20743,107,High School,Unemployed,Business,0,0.19168066258468516,10,0
790,0.64,139081,41,PhD,Full-time,Business,0,0.058762895725932476,2,1
835,0.23,57616,114,High School,Unemployed,Other,0,0.08756138485348085,4,1
614,0.28,143952,91,PhD,Unemployed,Other,0,0.05231129847823941,1,1
832,0.55,107240,25,Bachelor's,Unemployed,Education,0,0.12678244030780467,7,1
410,0.26,34567,4,Bachelor's,Part-time,Other,0,0.2502702483922217,10,0
307,0.54,59634,7,PhD,Full-time,Education,0,0.1713744619153989,9,0
499,0.85,92870,78,PhD,Self-employed,Home,0,0.07848952904558099,3,1
585,0.3,108468,39,Master's,Self-employed,Other,0,0.09363504156748527,4,1
463,0.27,36471,86,High School,Unemployed,Education,0,0.16229251021015875,9,0
776,0.33,114888,103,Bachelor's,Unemployed,Education,1,0.06219026859826004,2,1
383,0.24,60699,17,High School,Full-time,Other,0,0.16869050303163594,9,0
363,0.36,33438,103,Bachelor's,Full-time,Business,0,0.10882677799524974,6,1
463,0.16,48197,86,Bachelor's,Unemployed,Education,0,0.13615158571410102,7,1
533,0.75,89862,21,High School,Part-time,Auto,0,0.17502008287106988,9,0
616,0.74,78243,18,High School,Full-time,Home,0,0.12793198971136177,7,1
344,0.68,53369,35,Master's,Full-time,Education,0,0.15127782067878823,8,1
712,0.44,123592,55,Bachelor's,Full-time,Other,1,0.06299345635558126,2,1
735,0.66,145836,90,Bachelor's,Unemployed,Home,0,0.05288364473486544,1,1
361,0.76,55421,30,High School,Self-employed,Education,0,0.2188636457062234,10,0
624,0.66,41717,15,Master's,Unemployed,Business,0,0.2357539105854337,10,0
466,0.67,64177,59,Master's,Full-time,Auto,0,0.10832745862520868,6,1
365,0.58,71950,98,High School,Part-time,Auto,0,0.11668320314773269,6,1
560,0.55,118277,58,PhD,Full-time,Auto,0,0.06439277984834038,2,1
400,0.4,85145,85,Master's,Unemployed,Other,0,0.10494988138192363,5,1
